# Generated by scripts/generate_sound_compatibility.py
# left_sound\tright_sound\treplace_cost
х'	г*'	13
х'	к	20
х'	к'	6
х'	д	27
х'	дз'	13
х'	т	20
х'	ц'	6
х'	дз	27
х'	ц	20
х'	ж	27
х'	ш	20
х'	з	27
х'	з'	13
х'	с	20
х'	с'	6
х'	й	13
х'	л	27
х'	л'	13
х'	м	27
х'	м'	13
х'	н	27
х'	н'	13
х'	р	27
х'	ф	20
х'	ф'	6
х'	дж	27
х'	ч	20
х'	ў	27
г*	<empty>	1000
г*	а	15
г*	о	15
г*	у	15
г*	і	15
г*	ы	15
г*	э	15
г*	_а_	30
г*	_о_	30
г*	_у_	30
г*	_і_	30
г*	_ы_	30
г*	_э_	30
г*	б	6
г*	б'	20
г*	п	13
г*	п'	27
г*	в	6
г*	в'	20
г*	г	6
г*	г'	20
г*	х	13
г*	х'	27
г*	г*	0
г*	г*'	7
г*	к	3.5
г*	к'	10.5
г*	д	6
г*	дз'	20
г*	т	13
г*	ц'	27
г*	дз	6
г*	ц	13
г*	ж	6
г*	ш	13
г*	з	6
г*	з'	20
г*	с	13
г*	с'	27
г*	й	20
г*	л	6
г*	л'	20
г*	м	6
г*	м'	20
г*	н	6
г*	н'	20
г*	р	6
г*	ф	13
г*	ф'	27
г*	дж	6
г*	ч	13
г*	ў	6
г*'	<empty>	1000
г*'	а	15
г*'	о	15
г*'	у	15
г*'	і	15
г*'	ы	15
г*'	э	15
г*'	_а_	30
г*'	_о_	30
г*'	_у_	30
г*'	_і_	30
г*'	_ы_	30
г*'	_э_	30
г*'	б	20
г*'	б'	6
г*'	п	27
г*'	п'	13
г*'	в	20
г*'	в'	6
г*'	г	20
г*'	г'	6
г*'	х	27
г*'	х'	13
г*'	г*	7
г*'	г*'	0
г*'	к	10.5
г*'	к'	3.5
г*'	д	20
г*'	дз'	6
г*'	т	27
г*'	ц'	13
г*'	дз	20
г*'	ц	27
г*'	ж	20
г*'	ш	27
г*'	з	20
г*'	з'	6
г*'	с	27
г*'	с'	13
г*'	й	6
г*'	л	20
г*'	л'	6
г*'	м	20
г*'	м'	6
г*'	н	20
г*'	н'	6
г*'	р	20
г*'	ф	27
г*'	ф'	13
г*'	дж	20
г*'	ч	27
г*'	ў	20
к	<empty>	1000
к	а	20
к	о	20
к	у	20
к	і	20
к	ы	20
к	э	20
к	_а_	40
к	_о_	40
к	_у_	40
к	_і_	40
к	_ы_	40
к	_э_	40
к	б	13
к	б'	27
к	п	6
к	п'	20
к	в	13
к	в'	27
к	г	13
к	г'	27
к	х	6
к	х'	20
к	г*	3.5
к	г*'	10.5
к	к	0
к	к'	7
к	д	13
к	дз'	27
к	т	6
к	ц'	20
к	дз	13
к	ц	6
к	ж	13
к	ш	6
к	з	13
к	з'	27
к	с	6
к	с'	20
к	й	27
к	л	13
к	л'	27
к	м	13
к	м'	27
к	н	13
к	н'	27
к	р	13
к	ф	6
к	ф'	20
к	дж	13
к	ч	6
к	ў	13
к'	<empty>	1000
к'	а	20
к'	о	20
к'	у	20
к'	і	20
к'	ы	20
к'	э	20
к'	_а_	40
к'	_о_	40
к'	_у_	40
к'	_і_	40
к'	_ы_	40
к'	_э_	40
к'	б	27
к'	б'	13
к'	п	20
к'	п'	6
к'	в	27
к'	в'	13
к'	г	27
к'	г'	13
к'	х	20
к'	х'	6
к'	г*	10.5
к'	г*'	3.5
к'	к	7
к'	к'	0
к'	д	27
к'	дз'	13
к'	т	20
к'	ц'	6
к'	дз	27
к'	ц	20
к'	ж	27
к'	ш	20
к'	з	27
к'	з'	13
к'	с	20
к'	с'	6
к'	й	13
к'	л	27
к'	л'	13
к'	м	27
к'	м'	13
к'	н	27
к'	н'	13
к'	р	27
к'	ф	20
к'	ф'	6
к'	дж	27
к'	ч	20
к'	ў	27
д	<empty>	1000
д	а	15
д	о	15
д	у	15
д	і	15
д	ы	15
д	э	15
д	_а_	30
д	_о_	30
д	_у_	30
д	_і_	30
д	_ы_	30
д	_э_	30
д	б	6
д	б'	20
д	п	13
д	п'	27
д	в	6
д	в'	20
д	г	6
д	г'	20
д	х	13
д	х'	27
д	г*	6
д	г*'	20
д	к	13
д	к'	27
д	д	0
д	дз'	7
д	т	3.5
д	ц'	10.5
д	дз	6
д	ц	13
д	ж	6
д	ш	13
д	з	6
д	з'	20
д	с	13
д	с'	27
д	й	20
д	л	6
д	л'	20
д	м	6
д	м'	20
д	н	6
д	н'	20
д	р	6
д	ф	13
д	ф'	27
д	дж	6
д	ч	13
д	ў	6
дз'	<empty>	1000
дз'	а	15
дз'	о	15
дз'	у	15
дз'	і	15
дз'	ы	15
дз'	э	15
дз'	_а_	30
дз'	_о_	30
дз'	_у_	30
дз'	_і_	30
дз'	_ы_	30
дз'	_э_	30
дз'	б	20
дз'	б'	6
дз'	п	27
дз'	п'	13
дз'	в	20
дз'	в'	6
дз'	г	20
дз'	г'	6
дз'	х	27
дз'	х'	13
дз'	г*	20
дз'	г*'	6
дз'	к	27
дз'	к'	13
дз'	д	7
дз'	дз'	0
дз'	т	10.5
дз'	ц'	1.16666666667
дз'	дз	6.66666666667
дз'	ц	9
дз'	ж	20
дз'	ш	27
дз'	з	6.66666666667
дз'	з'	2
дз'	с	9
дз'	с'	4.33333333333
дз'	й	6
дз'	л	20
дз'	л'	6
дз'	м	20
дз'	м'	6
дз'	н	20
дз'	н'	6
дз'	р	20
дз'	ф	27
дз'	ф'	13
дз'	дж	20
дз'	ч	27
дз'	ў	20
т	<empty>	1000
т	а	20
т	о	20
т	у	20
т	і	20
т	ы	20
т	э	20
т	_а_	40
т	_о_	40
т	_у_	40
т	_і_	40
т	_ы_	40
т	_э_	40
т	б	13
т	б'	27
т	п	6
т	п'	20
т	в	13
т	в'	27
т	г	13
т	г'	27
т	х	6
т	х'	20
т	г*	13
т	г*'	27
т	к	6
т	к'	20
т	д	3.5
т	дз'	10.5
т	т	0
т	ц'	7
т	дз	13
т	ц	6
т	ж	13
т	ш	6
т	з	13
т	з'	27
т	с	6
т	с'	20
т	й	27
т	л	13
т	л'	27
т	м	13
т	м'	27
т	н	13
т	н'	27
т	р	13
т	ф	6
т	ф'	20
т	дж	13
т	ч	6
т	ў	13
ц'	<empty>	1000
ц'	а	20
ц'	о	20
ц'	у	20
ц'	і	20
ц'	ы	20
ц'	э	20
